filepath,label
Datasets\siren\firetruck\sound_292.wav,1
Datasets\siren\firetruck\sound_292_1.wav,1
Datasets\siren\firetruck\sound_293.wav,1
Datasets\siren\firetruck\sound_293_1.wav,1
Datasets\siren\firetruck\sound_294.wav,1
Datasets\siren\firetruck\sound_294_1.wav,1
Datasets\siren\firetruck\sound_295.wav,1
Datasets\siren\firetruck\sound_295_1.wav,1
Datasets\siren\firetruck\sound_296.wav,1
Datasets\siren\firetruck\sound_296_1.wav,1
Datasets\siren\firetruck\sound_297.wav,1
Datasets\siren\firetruck\sound_297_1.wav,1
Datasets\siren\firetruck\sound_298.wav,1
Datasets\siren\firetruck\sound_298_1.wav,1
Datasets\siren\firetruck\sound_299.wav,1
Datasets\siren\firetruck\sound_299_1.wav,1
Datasets\siren\firetruck\sound_300.wav,1
Datasets\siren\firetruck\sound_300_1.wav,1
Datasets\siren\firetruck\sound_301.wav,1
Datasets\siren\firetruck\sound_301_1.wav,1
Datasets\siren\firetruck\sound_302.wav,1
Datasets\siren\firetruck\sound_302_1.wav,1
Datasets\siren\firetruck\sound_303.wav,1
Datasets\siren\firetruck\sound_303_1.wav,1
Datasets\siren\firetruck\sound_304.wav,1
Datasets\siren\firetruck\sound_304_1.wav,1
Datasets\siren\firetruck\sound_305.wav,1
Datasets\siren\firetruck\sound_305_1.wav,1
Datasets\siren\firetruck\sound_306.wav,1
Datasets\siren\firetruck\sound_306_1.wav,1
Datasets\siren\firetruck\sound_307.wav,1
Datasets\siren\firetruck\sound_307_1.wav,1
Datasets\siren\firetruck\sound_308.wav,1
Datasets\siren\firetruck\sound_308_1.wav,1
Datasets\siren\firetruck\sound_309.wav,1
Datasets\siren\firetruck\sound_309_1.wav,1
Datasets\siren\firetruck\sound_310.wav,1
Datasets\siren\firetruck\sound_310_1.wav,1
Datasets\siren\firetruck\sound_311.wav,1
Datasets\siren\firetruck\sound_311_1.wav,1
Datasets\siren\firetruck\sound_312.wav,1
Datasets\siren\firetruck\sound_312_1.wav,1
Datasets\siren\firetruck\sound_313.wav,1
Datasets\siren\firetruck\sound_313_1.wav,1
Datasets\siren\firetruck\sound_314.wav,1
Datasets\siren\firetruck\sound_314_1.wav,1
Datasets\siren\firetruck\sound_315.wav,1
Datasets\siren\firetruck\sound_315_1.wav,1
Datasets\siren\firetruck\sound_316.wav,1
Datasets\siren\firetruck\sound_316_1.wav,1
Datasets\siren\firetruck\sound_317.wav,1
Datasets\siren\firetruck\sound_317_1.wav,1
Datasets\siren\firetruck\sound_318.wav,1
Datasets\siren\firetruck\sound_318_1.wav,1
Datasets\siren\firetruck\sound_319.wav,1
Datasets\siren\firetruck\sound_319_1.wav,1
Datasets\siren\firetruck\sound_320.wav,1
Datasets\siren\firetruck\sound_320_1.wav,1
Datasets\siren\firetruck\sound_321.wav,1
Datasets\siren\firetruck\sound_321_1.wav,1
Datasets\siren\firetruck\sound_322.wav,1
Datasets\siren\firetruck\sound_322_1.wav,1
Datasets\siren\firetruck\sound_323.wav,1
Datasets\siren\firetruck\sound_323_1.wav,1
Datasets\siren\firetruck\sound_324.wav,1
Datasets\siren\firetruck\sound_324_1.wav,1
Datasets\siren\firetruck\sound_325.wav,1
Datasets\siren\firetruck\sound_325_1.wav,1
Datasets\siren\firetruck\sound_326.wav,1
Datasets\siren\firetruck\sound_326_1.wav,1
Datasets\siren\firetruck\sound_327.wav,1
Datasets\siren\firetruck\sound_327_1.wav,1
Datasets\siren\firetruck\sound_328.wav,1
Datasets\siren\firetruck\sound_328_1.wav,1
Datasets\siren\firetruck\sound_329.wav,1
Datasets\siren\firetruck\sound_329_1.wav,1
Datasets\siren\firetruck\sound_330.wav,1
Datasets\siren\firetruck\sound_330_1.wav,1
Datasets\siren\firetruck\sound_331.wav,1
Datasets\siren\firetruck\sound_331_1.wav,1
Datasets\siren\firetruck\sound_332.wav,1
Datasets\siren\firetruck\sound_332_1.wav,1
Datasets\siren\firetruck\sound_333.wav,1
Datasets\siren\firetruck\sound_333_1.wav,1
Datasets\siren\firetruck\sound_334.wav,1
Datasets\siren\firetruck\sound_334_1.wav,1
Datasets\siren\firetruck\sound_335.wav,1
Datasets\siren\firetruck\sound_335_1.wav,1
Datasets\siren\firetruck\sound_336.wav,1
Datasets\siren\firetruck\sound_336_1.wav,1
Datasets\siren\firetruck\sound_337.wav,1
Datasets\siren\firetruck\sound_337_1.wav,1
Datasets\siren\firetruck\sound_338.wav,1
Datasets\siren\firetruck\sound_338_1.wav,1
Datasets\siren\firetruck\sound_339.wav,1
Datasets\siren\firetruck\sound_339_1.wav,1
Datasets\siren\firetruck\sound_340.wav,1
Datasets\siren\firetruck\sound_340_1.wav,1
Datasets\siren\firetruck\sound_341.wav,1
Datasets\siren\firetruck\sound_341_1.wav,1
Datasets\siren\firetruck\sound_342.wav,1
Datasets\siren\firetruck\sound_342_1.wav,1
Datasets\siren\firetruck\sound_343.wav,1
Datasets\siren\firetruck\sound_343_1.wav,1
Datasets\siren\firetruck\sound_344.wav,1
Datasets\siren\firetruck\sound_344_1.wav,1
Datasets\siren\firetruck\sound_345.wav,1
Datasets\siren\firetruck\sound_345_1.wav,1
Datasets\siren\firetruck\sound_346.wav,1
Datasets\siren\firetruck\sound_346_1.wav,1
Datasets\siren\firetruck\sound_347.wav,1
Datasets\siren\firetruck\sound_347_1.wav,1
Datasets\siren\firetruck\sound_348.wav,1
Datasets\siren\firetruck\sound_348_1.wav,1
Datasets\siren\firetruck\sound_349.wav,1
Datasets\siren\firetruck\sound_349_1.wav,1
Datasets\siren\firetruck\sound_350.wav,1
Datasets\siren\firetruck\sound_350_1.wav,1
Datasets\siren\firetruck\sound_351.wav,1
Datasets\siren\firetruck\sound_351_1.wav,1
Datasets\siren\firetruck\sound_352.wav,1
Datasets\siren\firetruck\sound_352_1.wav,1
Datasets\siren\firetruck\sound_353.wav,1
Datasets\siren\firetruck\sound_353_1.wav,1
Datasets\siren\firetruck\sound_354.wav,1
Datasets\siren\firetruck\sound_354_1.wav,1
Datasets\siren\firetruck\sound_355.wav,1
Datasets\siren\firetruck\sound_355_1.wav,1
Datasets\siren\firetruck\sound_356.wav,1
Datasets\siren\firetruck\sound_356_1.wav,1
Datasets\siren\firetruck\sound_357.wav,1
Datasets\siren\firetruck\sound_357_1.wav,1
Datasets\siren\firetruck\sound_358.wav,1
Datasets\siren\firetruck\sound_358_1.wav,1
Datasets\siren\firetruck\sound_359.wav,1
Datasets\siren\firetruck\sound_359_1.wav,1
Datasets\siren\firetruck\sound_360.wav,1
Datasets\siren\firetruck\sound_360_1.wav,1
Datasets\siren\firetruck\sound_361.wav,1
Datasets\siren\firetruck\sound_361_1.wav,1
Datasets\siren\firetruck\sound_362.wav,1
Datasets\siren\firetruck\sound_362_1.wav,1
Datasets\siren\firetruck\sound_363.wav,1
Datasets\siren\firetruck\sound_363_1.wav,1
Datasets\siren\firetruck\sound_364.wav,1
Datasets\siren\firetruck\sound_364_1.wav,1
Datasets\siren\firetruck\sound_365.wav,1
Datasets\siren\firetruck\sound_365_1.wav,1
Datasets\siren\firetruck\sound_366.wav,1
Datasets\siren\firetruck\sound_366_1.wav,1
Datasets\siren\firetruck\sound_367.wav,1
Datasets\siren\firetruck\sound_367_1.wav,1
Datasets\siren\firetruck\sound_368.wav,1
Datasets\siren\firetruck\sound_368_1.wav,1
Datasets\siren\firetruck\sound_369.wav,1
Datasets\siren\firetruck\sound_369_1.wav,1
Datasets\siren\firetruck\sound_370.wav,1
Datasets\siren\firetruck\sound_370_1.wav,1
Datasets\siren\firetruck\sound_371.wav,1
Datasets\siren\firetruck\sound_371_1.wav,1
Datasets\siren\firetruck\sound_372.wav,1
Datasets\siren\firetruck\sound_372_1.wav,1
Datasets\siren\firetruck\sound_373.wav,1
Datasets\siren\firetruck\sound_373_1.wav,1
Datasets\siren\firetruck\sound_374.wav,1
Datasets\siren\firetruck\sound_374_1.wav,1
Datasets\siren\firetruck\sound_375.wav,1
Datasets\siren\firetruck\sound_375_1.wav,1
Datasets\siren\firetruck\sound_376.wav,1
Datasets\siren\firetruck\sound_376_1.wav,1
Datasets\siren\firetruck\sound_377.wav,1
Datasets\siren\firetruck\sound_377_1.wav,1
Datasets\siren\firetruck\sound_378.wav,1
Datasets\siren\firetruck\sound_378_1.wav,1
Datasets\siren\firetruck\sound_379.wav,1
Datasets\siren\firetruck\sound_379_1.wav,1
Datasets\siren\firetruck\sound_380.wav,1
Datasets\siren\firetruck\sound_380_1.wav,1
Datasets\siren\firetruck\sound_381.wav,1
Datasets\siren\firetruck\sound_381_1.wav,1
Datasets\siren\firetruck\sound_382.wav,1
Datasets\siren\firetruck\sound_382_1.wav,1
Datasets\siren\firetruck\sound_383.wav,1
Datasets\siren\firetruck\sound_383_1.wav,1
Datasets\siren\firetruck\sound_384.wav,1
Datasets\siren\firetruck\sound_384_1.wav,1
Datasets\siren\firetruck\sound_385.wav,1
Datasets\siren\firetruck\sound_385_1.wav,1
Datasets\siren\firetruck\sound_386.wav,1
Datasets\siren\firetruck\sound_386_1.wav,1
Datasets\siren\firetruck\sound_387.wav,1
Datasets\siren\firetruck\sound_387_1.wav,1
Datasets\siren\firetruck\sound_388.wav,1
Datasets\siren\firetruck\sound_388_1.wav,1
Datasets\siren\firetruck\sound_389.wav,1
Datasets\siren\firetruck\sound_389_1.wav,1
Datasets\siren\firetruck\sound_390.wav,1
Datasets\siren\firetruck\sound_390_1.wav,1
Datasets\siren\firetruck\sound_391.wav,1
Datasets\siren\firetruck\sound_391_1.wav,1
Datasets\siren\firetruck\sound_392.wav,1
Datasets\siren\firetruck\sound_392_1.wav,1
Datasets\siren\firetruck\sound_393.wav,1
Datasets\siren\firetruck\sound_393_1.wav,1
Datasets\siren\firetruck\sound_394.wav,1
Datasets\siren\firetruck\sound_394_1.wav,1
Datasets\siren\firetruck\sound_395.wav,1
Datasets\siren\firetruck\sound_395_1.wav,1
Datasets\siren\firetruck\sound_396.wav,1
Datasets\siren\firetruck\sound_396_1.wav,1
Datasets\siren\firetruck\sound_397.wav,1
Datasets\siren\firetruck\sound_397_1.wav,1
Datasets\siren\firetruck\sound_398.wav,1
Datasets\siren\firetruck\sound_398_1.wav,1
Datasets\siren\firetruck\sound_399.wav,1
Datasets\siren\firetruck\sound_399_1.wav,1
Datasets\siren\firetruck\sound_400.wav,1
Datasets\siren\firetruck\sound_400_1.wav,1
Datasets\siren\police\sound_601.wav,1
Datasets\siren\police\sound_601_1.wav,1
Datasets\siren\police\sound_602.wav,1
Datasets\siren\police\sound_602_1.wav,1
Datasets\siren\police\sound_603.wav,1
Datasets\siren\police\sound_603_1.wav,1
Datasets\siren\police\sound_604.wav,1
Datasets\siren\police\sound_604_1.wav,1
Datasets\siren\police\sound_605.wav,1
Datasets\siren\police\sound_605_1.wav,1
Datasets\siren\police\sound_606.wav,1
Datasets\siren\police\sound_606_1.wav,1
Datasets\siren\police\sound_607.wav,1
Datasets\siren\police\sound_607_1.wav,1
Datasets\siren\police\sound_608.wav,1
Datasets\siren\police\sound_608_1.wav,1
Datasets\siren\police\sound_609.wav,1
Datasets\siren\police\sound_609_1.wav,1
Datasets\siren\police\sound_610.wav,1
Datasets\siren\police\sound_610_1.wav,1
Datasets\siren\police\sound_611.wav,1
Datasets\siren\police\sound_611_1.wav,1
Datasets\siren\police\sound_612.wav,1
Datasets\siren\police\sound_612_1.wav,1
Datasets\siren\police\sound_613.wav,1
Datasets\siren\police\sound_613_1.wav,1
Datasets\siren\police\sound_614.wav,1
Datasets\siren\police\sound_614_1.wav,1
Datasets\siren\police\sound_615.wav,1
Datasets\siren\police\sound_615_1.wav,1
Datasets\siren\police\sound_616.wav,1
Datasets\siren\police\sound_616_1.wav,1
Datasets\siren\police\sound_617.wav,1
Datasets\siren\police\sound_617_1.wav,1
Datasets\siren\police\sound_618.wav,1
Datasets\siren\police\sound_618_1.wav,1
Datasets\siren\police\sound_619.wav,1
Datasets\siren\police\sound_619_1.wav,1
Datasets\siren\police\sound_620.wav,1
Datasets\siren\police\sound_620_1.wav,1
Datasets\siren\police\sound_621.wav,1
Datasets\siren\police\sound_621_1.wav,1
Datasets\siren\police\sound_622.wav,1
Datasets\siren\police\sound_622_1.wav,1
Datasets\siren\police\sound_623.wav,1
Datasets\siren\police\sound_623_1.wav,1
Datasets\siren\police\sound_624.wav,1
Datasets\siren\police\sound_624_1.wav,1
Datasets\siren\police\sound_625.wav,1
Datasets\siren\police\sound_625_1.wav,1
Datasets\siren\police\sound_626.wav,1
Datasets\siren\police\sound_626_1.wav,1
Datasets\siren\police\sound_627.wav,1
Datasets\siren\police\sound_627_1.wav,1
Datasets\siren\police\sound_628.wav,1
Datasets\siren\police\sound_628_1.wav,1
Datasets\siren\police\sound_629.wav,1
Datasets\siren\police\sound_629_1.wav,1
Datasets\siren\police\sound_630.wav,1
Datasets\siren\police\sound_630_1.wav,1
Datasets\siren\police\sound_631.wav,1
Datasets\siren\police\sound_631_1.wav,1
Datasets\siren\police\sound_632.wav,1
Datasets\siren\police\sound_632_1.wav,1
Datasets\siren\police\sound_633.wav,1
Datasets\siren\police\sound_633_1.wav,1
Datasets\siren\police\sound_634.wav,1
Datasets\siren\police\sound_634_1.wav,1
Datasets\siren\police\sound_635.wav,1
Datasets\siren\police\sound_635_1.wav,1
Datasets\siren\police\sound_636.wav,1
Datasets\siren\police\sound_636_1.wav,1
Datasets\siren\police\sound_637.wav,1
Datasets\siren\police\sound_637_1.wav,1
Datasets\siren\police\sound_638.wav,1
Datasets\siren\police\sound_638_1.wav,1
Datasets\siren\police\sound_639.wav,1
Datasets\siren\police\sound_639_1.wav,1
Datasets\siren\police\sound_640.wav,1
Datasets\siren\police\sound_640_1.wav,1
Datasets\siren\police\sound_641.wav,1
Datasets\siren\police\sound_641_1.wav,1
Datasets\siren\police\sound_642.wav,1
Datasets\siren\police\sound_642_1.wav,1
Datasets\siren\police\sound_643.wav,1
Datasets\siren\police\sound_643_1.wav,1
Datasets\siren\police\sound_644.wav,1
Datasets\siren\police\sound_644_1.wav,1
Datasets\siren\police\sound_645.wav,1
Datasets\siren\police\sound_645_1.wav,1
Datasets\siren\police\sound_646.wav,1
Datasets\siren\police\sound_646_1.wav,1
Datasets\siren\police\sound_647.wav,1
Datasets\siren\police\sound_647_1.wav,1
Datasets\siren\police\sound_648.wav,1
Datasets\siren\police\sound_648_1.wav,1
Datasets\siren\police\sound_649.wav,1
Datasets\siren\police\sound_649_1.wav,1
Datasets\siren\police\sound_650.wav,1
Datasets\siren\police\sound_650_1.wav,1
Datasets\siren\police\sound_651.wav,1
Datasets\siren\police\sound_651_1.wav,1
Datasets\siren\police\sound_652.wav,1
Datasets\siren\police\sound_652_1.wav,1
Datasets\siren\police\sound_653.wav,1
Datasets\siren\police\sound_653_1.wav,1
Datasets\siren\police\sound_654.wav,1
Datasets\siren\police\sound_654_1.wav,1
Datasets\siren\police\sound_655.wav,1
Datasets\siren\police\sound_655_1.wav,1
Datasets\siren\police\sound_656.wav,1
Datasets\siren\police\sound_656_1.wav,1
Datasets\siren\police\sound_657.wav,1
Datasets\siren\police\sound_657_1.wav,1
Datasets\siren\police\sound_658.wav,1
Datasets\siren\police\sound_658_1.wav,1
Datasets\siren\police\sound_659.wav,1
Datasets\siren\police\sound_659_1.wav,1
Datasets\siren\police\sound_660.wav,1
Datasets\siren\police\sound_660_1.wav,1
Datasets\siren\police\sound_661.wav,1
Datasets\siren\police\sound_661_1.wav,1
Datasets\siren\police\sound_662.wav,1
Datasets\siren\police\sound_662_1.wav,1
Datasets\siren\police\sound_663.wav,1
Datasets\siren\police\sound_663_1.wav,1
Datasets\siren\police\sound_664.wav,1
Datasets\siren\police\sound_664_1.wav,1
Datasets\siren\police\sound_665.wav,1
Datasets\siren\police\sound_665_1.wav,1
Datasets\siren\police\sound_666.wav,1
Datasets\siren\police\sound_666_1.wav,1
Datasets\siren\police\sound_667.wav,1
Datasets\siren\police\sound_667_1.wav,1
Datasets\siren\police\sound_668.wav,1
Datasets\siren\police\sound_668_1.wav,1
Datasets\siren\police\sound_669.wav,1
Datasets\siren\police\sound_669_1.wav,1
Datasets\siren\police\sound_670.wav,1
Datasets\siren\police\sound_670_1.wav,1
Datasets\siren\police\sound_671.wav,1
Datasets\siren\police\sound_671_1.wav,1
Datasets\siren\police\sound_672.wav,1
Datasets\siren\police\sound_672_1.wav,1
Datasets\siren\police\sound_673.wav,1
Datasets\siren\police\sound_673_1.wav,1
Datasets\siren\police\sound_674.wav,1
Datasets\siren\police\sound_674_1.wav,1
Datasets\siren\police\sound_675.wav,1
Datasets\siren\police\sound_675_1.wav,1
Datasets\siren\police\sound_676.wav,1
Datasets\siren\police\sound_676_1.wav,1
Datasets\siren\police\sound_677.wav,1
Datasets\siren\police\sound_677_1.wav,1
Datasets\siren\police\sound_678.wav,1
Datasets\siren\police\sound_678_1.wav,1
Datasets\siren\police\sound_679.wav,1
Datasets\siren\police\sound_679_1.wav,1
Datasets\siren\police\sound_680.wav,1
Datasets\siren\police\sound_680_1.wav,1
Datasets\siren\police\sound_681.wav,1
Datasets\siren\police\sound_681_1.wav,1
Datasets\siren\police\sound_682.wav,1
Datasets\siren\police\sound_682_1.wav,1
Datasets\siren\police\sound_683.wav,1
Datasets\siren\police\sound_683_1.wav,1
Datasets\siren\police\sound_684.wav,1
Datasets\siren\police\sound_684_1.wav,1
Datasets\siren\police\sound_685.wav,1
Datasets\siren\police\sound_685_1.wav,1
Datasets\siren\police\sound_686.wav,1
Datasets\siren\police\sound_686_1.wav,1
Datasets\siren\police\sound_687.wav,1
Datasets\siren\police\sound_687_1.wav,1
Datasets\siren\police\sound_688.wav,1
Datasets\siren\police\sound_688_1.wav,1
Datasets\siren\police\sound_689.wav,1
Datasets\siren\police\sound_689_1.wav,1
Datasets\siren\police\sound_690.wav,1
Datasets\siren\police\sound_690_1.wav,1
Datasets\siren\police\sound_691.wav,1
Datasets\siren\police\sound_691_1.wav,1
Datasets\siren\police\sound_692.wav,1
Datasets\siren\police\sound_692_1.wav,1
Datasets\siren\police\sound_693.wav,1
Datasets\siren\police\sound_693_1.wav,1
Datasets\siren\police\sound_694.wav,1
Datasets\siren\police\sound_694_1.wav,1
Datasets\siren\police\sound_695.wav,1
Datasets\siren\police\sound_695_1.wav,1
Datasets\siren\police\sound_696.wav,1
Datasets\siren\police\sound_696_1.wav,1
Datasets\siren\police\sound_697.wav,1
Datasets\siren\police\sound_697_1.wav,1
Datasets\siren\police\sound_698.wav,1
Datasets\siren\police\sound_698_1.wav,1
Datasets\siren\police\sound_699.wav,1
Datasets\siren\police\sound_699_1.wav,1
Datasets\siren\police\sound_700.wav,1
Datasets\siren\police\sound_700_1.wav,1
Datasets\siren\police\sound_701.wav,1
Datasets\siren\police\sound_701_1.wav,1
Datasets\siren\police\sound_702.wav,1
Datasets\siren\police\sound_702_1.wav,1
Datasets\siren\police\sound_703.wav,1
Datasets\siren\police\sound_703_1.wav,1
Datasets\siren\police\sound_704.wav,1
Datasets\siren\police\sound_704_1.wav,1
Datasets\siren\police\sound_705.wav,1
Datasets\siren\police\sound_705_1.wav,1
Datasets\siren\police\sound_706.wav,1
Datasets\siren\police\sound_706_1.wav,1
Datasets\siren\police\sound_707.wav,1
Datasets\siren\police\sound_707_1.wav,1
Datasets\siren\police\sound_708.wav,1
Datasets\siren\police\sound_708_1.wav,1
Datasets\siren\police\sound_709.wav,1
Datasets\siren\police\sound_709_1.wav,1
Datasets\siren\police\sound_710.wav,1
Datasets\siren\police\sound_710_1.wav,1
Datasets\siren\police\sound_711.wav,1
Datasets\siren\police\sound_711_1.wav,1
Datasets\siren\police\sound_712.wav,1
Datasets\siren\police\sound_712_1.wav,1
Datasets\siren\police\sound_713.wav,1
Datasets\siren\police\sound_713_1.wav,1
Datasets\siren\police\sound_714.wav,1
Datasets\siren\police\sound_714_1.wav,1
Datasets\siren\police\sound_715.wav,1
Datasets\siren\police\sound_715_1.wav,1
Datasets\siren\police\sound_716.wav,1
Datasets\siren\police\sound_716_1.wav,1
Datasets\siren\police\sound_717.wav,1
Datasets\siren\police\sound_717_1.wav,1
Datasets\siren\police\sound_718.wav,1
Datasets\siren\police\sound_718_1.wav,1
Datasets\siren\police\sound_719.wav,1
Datasets\siren\police\sound_719_1.wav,1
Datasets\siren\police\sound_720.wav,1
Datasets\siren\police\sound_720_1.wav,1
Datasets\siren\police\sound_721.wav,1
Datasets\siren\police\sound_721_1.wav,1
Datasets\siren\police\sound_722.wav,1
Datasets\siren\police\sound_722_1.wav,1
Datasets\siren\police\sound_723.wav,1
Datasets\siren\police\sound_723_1.wav,1
Datasets\siren\police\sound_724.wav,1
Datasets\siren\police\sound_724_1.wav,1
Datasets\siren\police\sound_725.wav,1
Datasets\siren\police\sound_725_1.wav,1
Datasets\siren\police\sound_726.wav,1
Datasets\siren\police\sound_726_1.wav,1
Datasets\siren\police\sound_727.wav,1
Datasets\siren\police\sound_727_1.wav,1
Datasets\siren\police\sound_728.wav,1
Datasets\siren\police\sound_728_1.wav,1
Datasets\siren\police\sound_729.wav,1
Datasets\siren\police\sound_729_1.wav,1
Datasets\siren\police\sound_730.wav,1
Datasets\siren\police\sound_730_1.wav,1
Datasets\siren\police\sound_731.wav,1
Datasets\siren\police\sound_731_1.wav,1
Datasets\siren\police\sound_732.wav,1
Datasets\siren\police\sound_732_1.wav,1
Datasets\siren\police\sound_733.wav,1
Datasets\siren\police\sound_733_1.wav,1
Datasets\siren\police\sound_734.wav,1
Datasets\siren\police\sound_734_1.wav,1
Datasets\siren\police\sound_735.wav,1
Datasets\siren\police\sound_735_1.wav,1
Datasets\siren\police\sound_736.wav,1
Datasets\siren\police\sound_736_1.wav,1
Datasets\siren\police\sound_737.wav,1
Datasets\siren\police\sound_737_1.wav,1
Datasets\siren\police\sound_738.wav,1
Datasets\siren\police\sound_738_1.wav,1
Datasets\siren\police\sound_739.wav,1
Datasets\siren\police\sound_739_1.wav,1
Datasets\siren\police\sound_740.wav,1
Datasets\siren\police\sound_740_1.wav,1
Datasets\siren\police\sound_741.wav,1
Datasets\siren\police\sound_741_1.wav,1
Datasets\siren\police\sound_742.wav,1
Datasets\siren\police\sound_742_1.wav,1
Datasets\siren\police\sound_743.wav,1
Datasets\siren\police\sound_743_1.wav,1
Datasets\siren\police\sound_744.wav,1
Datasets\siren\police\sound_744_1.wav,1
Datasets\siren\police\sound_745.wav,1
Datasets\siren\police\sound_745_1.wav,1
Datasets\siren\police\sound_746.wav,1
Datasets\siren\police\sound_746_1.wav,1
Datasets\siren\police\sound_747.wav,1
Datasets\siren\police\sound_747_1.wav,1
Datasets\siren\police\sound_748.wav,1
Datasets\siren\police\sound_748_1.wav,1
Datasets\siren\police\sound_749.wav,1
Datasets\siren\police\sound_749_1.wav,1
